profile_id,username_length,bio_length,followers_count,following_count,posts_count,engagement_rate,profile_picture,verified_status,account_age_days,external_url,suspicious_keywords_count,hashtags_count,average_likes,average_comments,label,ratio
1242,10,118,1201,2748,307,0.095061177474289,0,0,615,0,3,6,867,85,real,0.43688614041469626
1243,11,72,2649,1367,73,0.0634252653451537,1,0,678,0,2,0,810,65,real,1.9364035087719298
1244,8,121,1376,4144,124,0.0353905667211817,1,0,926,1,2,9,228,26,real,0.33196622436670686
1245,18,29,9221,1326,187,0.0603325565644598,1,0,698,1,3,8,577,10,real,6.948756593820648
1246,15,107,6463,171,253,0.031200130610845,0,0,32,1,0,0,763,99,real,37.575581395348834
1247,18,97,6681,1919,446,0.090982364083206,0,0,493,1,1,4,917,77,real,3.4796875
1248,18,31,6693,1137,320,0.0870400463105837,0,1,66,0,1,7,267,70,real,5.881370826010545
1249,18,19,9910,176,5,0.0007375292365782,0,0,76,1,3,0,522,43,fake,55.98870056497175
1250,19,40,8886,1668,234,0.032479891538036,1,1,779,1,3,6,970,70,real,5.324146195326543
1251,12,62,2897,3135,473,0.0293389675582978,1,0,443,0,4,1,386,99,real,0.9237882653061225
1252,11,22,9664,1973,249,0.0033417994705059,1,1,916,0,0,6,902,80,real,4.89564336372847
1253,13,103,4096,2299,331,0.0815820851025295,0,1,549,0,1,6,298,72,real,1.7808695652173914
1254,11,14,6694,246,44,0.0011180078070082,0,0,41,0,3,8,479,59,fake,27.101214574898787
1255,7,47,4190,899,344,0.0325132928400264,1,1,870,0,0,5,981,3,real,4.655555555555556
1256,7,56,2851,3071,71,0.0471110354997753,1,1,49,0,0,3,112,5,real,0.9280598958333334
1257,19,117,9969,3639,234,0.0818737990454652,1,0,787,0,3,6,813,85,real,2.7387362637362638
1258,12,99,6050,3199,323,0.0124614207707521,0,1,951,1,3,6,158,95,real,1.890625
1259,9,123,3570,2758,155,0.0857655988241827,1,0,680,1,3,3,93,78,real,1.293947082276187
1260,8,4,1010,114,30,0.008051475781557,0,0,48,0,7,1,941,83,fake,8.782608695652174
1261,12,4,5880,299,46,0.0030143475436015,0,0,96,0,8,8,35,37,fake,19.6
1262,19,55,5024,1451,114,0.0397487992422627,0,1,810,1,2,7,184,84,real,3.4600550964187327
1263,10,13,17794,497,47,0.0099789850942246,0,0,70,0,3,4,744,52,fake,35.730923694779115
1264,6,46,1191,4233,227,0.0373640818466698,0,0,176,0,1,4,650,66,real,0.28129428436466697
1265,8,13,11846,247,39,0.0075838839649688,0,0,27,0,4,0,431,63,fake,47.766129032258064
1266,16,13,15490,319,44,0.0060115495309023,0,0,47,0,3,8,663,7,fake,48.40625
1267,15,145,3739,3866,244,0.0607266670101488,1,0,201,0,1,9,355,97,real,0.9668994052236876
1268,8,125,5984,836,305,0.0476624160508628,1,0,945,1,3,7,311,53,real,7.149342891278375
1269,19,4,14517,481,44,0.0098361941199642,0,0,77,0,4,4,307,6,fake,30.11825726141079
1270,10,48,3306,3995,15,0.0032109580482058,0,0,809,0,3,9,144,7,real,0.8273273273273273
1271,10,112,1950,2102,437,0.0643867927555126,0,1,3,0,4,5,64,44,real,0.927246790299572
1272,5,37,5024,3189,426,0.0762948878511561,1,0,214,1,3,9,65,18,real,1.5749216300940438
1273,18,10,17982,91,11,0.0031630918831651,0,0,23,1,9,9,383,54,fake,195.45652173913044
1274,12,18,18207,103,16,0.0016561556912117,0,0,74,0,7,7,597,29,fake,175.06730769230768
1275,10,135,2997,2372,109,0.0729033742829494,0,0,980,0,4,5,840,83,real,1.2629582806573958
1276,7,4,11589,330,25,0.0073727296965131,0,0,14,0,4,9,929,25,fake,35.012084592145015
1277,18,64,3169,1736,323,0.0332656599820891,1,0,560,0,1,3,348,63,real,1.8244099021301095
1278,13,3,6217,352,2,0.0027808337878964,0,0,61,1,9,2,466,68,fake,17.611898016997166
1279,6,131,691,276,65,0.001407966328289,0,1,764,1,0,6,364,13,real,2.4945848375451263
1280,19,112,5264,847,166,0.0006957587303291,0,0,199,0,3,1,141,32,real,6.2075471698113205
1281,15,108,1083,4594,72,0.0240126620451519,0,1,916,0,1,6,502,27,real,0.2356909684439608
1282,12,68,2397,4807,402,0.0100807197139085,1,1,601,1,3,0,563,51,real,0.4985440931780366
1283,14,119,2703,696,399,0.0260211367935753,0,0,109,1,3,9,873,34,real,3.8780487804878048
1284,7,14,8086,294,14,0.0096103692806675,0,0,67,0,7,4,119,28,fake,27.410169491525423
1285,17,66,4350,366,408,0.0028520024838648,0,0,108,0,4,8,591,73,real,11.852861035422343
1286,16,20,13306,306,48,0.0098806931225017,0,0,76,0,5,0,805,72,fake,43.34201954397394
1287,9,44,7976,881,273,0.0008223131388891,1,1,552,1,2,7,135,85,real,9.043083900226758
1288,10,3,2590,1983,406,0.0736082144337085,0,1,973,1,1,8,869,30,real,1.3054435483870968
1289,14,106,7267,4657,372,0.0152147886919516,1,1,52,1,2,8,305,93,real,1.560111635895234
1290,10,6,1312,370,37,0.0092640439502535,0,0,25,1,3,7,188,9,fake,3.536388140161725
1291,8,49,6782,4428,138,0.0892795939589885,0,1,295,0,4,3,934,13,real,1.5312711673063897
1292,7,4,12166,328,23,0.0094476176290954,0,0,65,1,6,6,819,82,fake,36.97872340425532
1293,8,29,7671,425,29,0.0061565481741636,0,0,96,1,8,0,895,64,fake,18.007042253521128
1294,5,124,7090,3401,323,0.0005339141969688,1,0,844,1,1,6,206,38,real,2.0840681951793063
1295,8,142,1995,4188,280,0.0984871566113602,0,0,721,0,3,5,782,22,real,0.47624731439484363
1296,5,14,12930,75,43,0.0069211864956862,0,0,24,1,2,4,110,31,fake,170.1315789473684
1297,16,29,3492,121,35,0.0009424615777269,0,0,53,1,8,0,946,99,fake,28.62295081967213
1298,19,124,2191,4889,413,0.0659244537050871,0,1,465,1,1,7,582,42,real,0.4480572597137014
1299,5,36,2306,2749,428,0.0344786928654536,0,1,258,0,3,9,192,62,real,0.8385454545454546
1300,14,123,7174,2740,122,0.089364864909048,1,0,646,1,2,0,933,64,real,2.6172929587741702
1301,18,100,2607,1328,217,0.0291516928151192,1,0,634,0,2,0,818,74,real,1.9616252821670428
1302,10,34,911,1545,376,0.0562711543342202,0,0,331,0,4,2,888,9,real,0.5892626131953428
1303,9,86,6070,4794,60,0.0099730972343882,1,1,501,1,1,7,18,95,real,1.2659019812304484
1304,18,133,9300,2453,99,0.092195563013275,1,0,683,0,4,7,422,44,real,3.7897310513447433
1305,15,17,1687,1782,306,0.0140770457771213,1,0,210,1,2,6,727,63,real,0.9461581604038138
1306,19,13,11137,365,43,0.0076305015972868,0,0,73,0,6,4,943,40,fake,30.42896174863388
1307,8,23,17614,438,26,0.0020206336307689,0,0,50,0,3,7,839,88,fake,40.123006833712985
1308,17,23,11864,410,21,0.0084032605970438,0,0,1,1,6,1,575,41,fake,28.8661800486618
1309,15,2,16346,180,1,0.00961531820611,0,0,39,1,3,7,701,72,fake,90.30939226519337
1310,7,125,1258,3210,485,0.0232133912800156,0,1,238,0,0,1,113,50,real,0.39177826222360634
1311,5,4,16224,256,6,0.0021237762916547,0,0,74,0,8,9,135,20,fake,63.1284046692607
1312,10,11,15694,75,15,0.0007803111760562,0,0,44,0,3,4,555,81,fake,206.5
1313,6,19,12646,77,23,0.0048389013926788,0,0,94,0,6,3,686,92,fake,162.12820512820514
1314,12,67,7046,302,179,0.080991312030609,0,0,767,1,1,0,954,70,real,23.254125412541253
1315,14,68,6497,1661,341,0.0460206618156615,0,0,908,0,3,4,819,42,real,3.9091456077015643
1316,9,48,1068,4641,132,0.0903767261399106,0,1,553,0,3,6,279,33,real,0.23007324429125378
1317,11,140,2058,4416,442,0.040984767311835,1,1,500,1,4,0,475,92,real,0.4659270998415214
1318,14,13,12775,43,29,0.007915493719483,0,0,5,0,9,1,810,63,fake,290.34090909090907
1319,16,85,4258,2696,252,0.0477129767395683,0,1,791,1,4,8,127,57,real,1.5787912495365222
1320,6,29,1043,10,43,0.0077064016994352,0,0,68,1,4,4,875,65,fake,94.81818181818181
1321,17,122,4613,2662,92,0.0775190769293905,1,0,592,1,2,6,101,52,real,1.732256853173113
1322,12,86,3563,2384,149,0.0526768907269492,0,1,51,0,1,1,621,99,real,1.4939203354297694
1323,6,130,9963,2282,410,0.0316717122025216,1,0,112,1,0,6,494,88,real,4.363994743758213
1324,8,41,230,976,137,0.0258158167658478,0,1,873,1,0,6,96,6,real,0.23541453428863868
1325,5,97,4828,899,207,0.0037747316967433,1,0,301,1,4,6,243,7,real,5.364444444444445
1326,19,108,7202,3873,489,0.0583195161883046,0,1,90,0,2,4,922,9,real,1.8590604026845639
1327,9,50,4633,3410,124,0.0229961415401034,1,0,229,0,4,8,133,61,real,1.3582527118147172
1328,13,4,8532,160,47,0.0069681850565658,0,0,72,0,5,1,212,80,fake,52.993788819875775
1329,5,126,5628,4552,60,0.0653829963827677,1,1,755,0,1,3,41,34,real,1.236108060619372
1330,13,23,6384,399,45,0.0082069599023474,0,0,80,1,5,1,366,35,fake,15.96
1331,15,43,7219,1773,265,0.0752154892257666,0,0,135,1,4,7,472,99,real,4.069334836527621
1332,19,138,4586,3301,133,0.0503576896338591,0,0,457,1,0,0,973,20,real,1.38885523924894
1333,12,102,1881,2498,317,0.0894054605203886,1,0,601,0,3,8,560,58,real,0.7527010804321729
1334,10,3,6615,281,0,0.0017498835259515,0,0,65,1,5,4,103,87,fake,23.45744680851064
1335,11,128,1472,1568,388,0.0807370939792489,0,1,527,0,0,2,531,60,real,0.9381771829190567
1336,7,91,5531,4700,377,0.0635593482008187,0,1,333,0,2,3,736,54,real,1.1765581791108275
1337,18,20,3995,267,26,0.0065193775788594,0,0,79,0,5,0,417,35,fake,14.906716417910447
1338,19,124,8246,4016,190,0.0982944921620221,0,0,174,1,1,2,109,47,real,2.05277570326114
1339,5,140,7823,4449,378,0.0274136167191938,1,1,602,1,3,7,253,46,real,1.7579775280898877
1340,9,15,14108,247,8,0.0060567931589764,0,0,88,0,9,1,67,87,fake,56.88709677419355
1341,18,97,5763,1429,186,0.0442154113786582,1,1,343,1,4,1,974,4,real,4.03006993006993
1342,16,138,7247,1488,318,0.0056840570712388,0,1,61,0,3,8,366,10,real,4.867024848891874
1343,16,16,7026,3924,366,0.097849446467179,0,1,876,1,2,4,500,75,real,1.7900636942675159
1344,6,98,6201,3752,88,0.0588433556416424,1,0,732,0,0,4,329,40,real,1.6522781774580335
1345,18,81,1524,2966,186,0.0556952091664175,1,1,61,0,4,0,28,55,real,0.5136501516683518
1346,9,103,2608,1392,306,0.065579627989972,1,0,819,0,1,5,366,73,real,1.8722182340272793
1347,12,6,15407,125,6,0.0015343172375969,0,0,15,1,2,7,126,40,fake,122.27777777777777
1348,15,84,1043,3394,131,0.0032063517094541,0,1,524,1,2,5,145,76,real,0.30721649484536084
1349,13,7,6909,1579,359,0.0612311288840396,0,1,216,1,0,6,848,81,real,4.372784810126582
1350,6,2,12559,85,4,0.0041442707063854,0,0,50,1,7,3,305,96,fake,146.03488372093022
1351,16,4,5061,2253,47,0.0416749060624053,1,0,744,1,1,1,534,23,real,2.2453416149068324
1352,7,28,11534,292,29,0.0085252971930954,0,0,6,0,3,0,110,15,fake,39.36518771331058
1353,7,21,5341,28,41,0.0097180180404815,0,0,66,1,9,5,389,92,fake,184.17241379310346
1354,5,117,488,715,178,0.0221276591066184,1,0,694,0,4,8,164,5,real,0.6815642458100558
1355,12,146,525,1030,179,0.0161416987687573,1,0,423,1,1,9,603,40,real,0.5092143549951503
1356,10,24,10831,293,26,0.0066543017757735,0,0,69,1,2,4,609,18,fake,36.84013605442177
1357,16,26,1616,44,9,0.0092194104198624,0,0,39,1,5,1,114,21,fake,35.91111111111111
1358,17,116,9613,3674,33,0.0827912062149064,0,0,371,0,2,0,651,79,real,2.61578231292517
1359,12,97,281,2997,419,0.0382824207963503,0,1,206,1,3,2,793,3,real,0.09372915276851235
1360,15,10,8344,3612,69,0.0589118735980236,0,1,286,0,4,3,535,46,real,2.3094381400498203
1361,13,53,7788,3695,170,0.0720816316474915,1,0,105,1,1,6,137,90,real,2.107142857142857
1362,9,46,6018,3378,365,0.0241206774628023,0,1,754,0,4,8,410,79,real,1.781000295945546
1363,18,139,7997,3591,271,0.0168141085894747,1,1,747,0,0,7,581,53,real,2.226336302895323
1364,16,3,1239,380,24,0.0013204923058341,0,0,98,0,5,8,975,20,fake,3.251968503937008
1365,18,138,797,4047,180,0.0617557313209618,1,0,723,0,1,6,748,59,real,0.19688735177865613
1366,7,19,7052,333,17,0.0097506052564294,0,0,96,1,8,9,538,21,fake,21.11377245508982
1367,9,19,9883,4098,225,0.0337755987132229,0,1,747,1,1,7,566,90,real,2.4110758721639423
1368,9,45,632,624,472,0.0703031699974131,1,0,242,0,0,7,559,87,real,1.0112
1369,9,11,3851,4060,94,0.0222603636541237,0,0,491,1,3,0,133,51,real,0.9482885988672741
1370,7,69,3686,335,368,0.0261200171273912,0,0,665,0,1,8,369,25,real,10.970238095238095
1371,15,16,2582,3750,296,0.0511902121269624,0,0,708,1,0,1,73,68,real,0.6883497733937617
1372,18,21,7454,314,6,0.0003350649918071,0,0,29,1,6,6,898,10,fake,23.663492063492065
1373,14,146,5043,3787,174,0.0167621563840584,1,1,435,1,1,9,774,86,real,1.3313093980992607
1374,18,5,11048,250,30,0.005272592734711,0,0,93,0,5,9,783,67,fake,44.01593625498008
1375,8,107,5224,1731,102,0.0035748394465864,1,1,484,1,1,4,965,83,real,3.016166281755196
1376,13,51,4722,1359,53,0.0704423621477486,0,0,447,0,1,3,633,95,real,3.472058823529412
1377,17,95,76,3706,182,0.0492116657085861,1,1,384,1,0,0,111,9,real,0.0205017534394389
1378,14,2,10114,16,31,0.0029100832947081,0,0,88,0,3,0,570,29,fake,594.9411764705883
1379,13,101,4626,4270,402,0.0171693993128491,0,0,170,1,4,2,286,37,real,1.0831187075626316
1380,6,74,1150,1606,317,0.0102534538112644,1,0,950,0,1,0,236,71,real,0.7156191661481021
1381,12,29,19288,46,49,0.008139091067848,0,0,46,0,8,7,32,38,fake,410.3829787234043
1382,12,0,18196,380,44,0.0021754363209751,0,0,31,0,5,2,853,88,fake,47.75853018372703
1383,11,91,9389,3818,442,0.0754282333035216,1,0,848,1,0,9,706,72,real,2.458496988740508
1384,12,2,5999,162,10,0.0001153003673313,0,0,24,0,5,1,73,98,fake,36.80368098159509
1385,18,134,3349,2684,67,0.0249375787995892,1,1,232,1,1,5,166,59,real,1.2472998137802607
1386,7,23,2730,254,9,0.0041460945923619,0,0,15,0,9,3,804,57,fake,10.705882352941176
1387,17,47,7685,2587,273,0.0718531318122246,0,1,359,0,0,3,399,90,real,2.9694744976816074
1388,10,72,8274,101,281,0.0072968332925687,0,1,275,0,2,1,158,60,real,81.11764705882354
1389,5,71,208,4244,359,0.0821126104485179,0,1,942,1,3,1,848,28,real,0.04899882214369847
1390,11,115,9983,490,402,0.0493035121540204,1,0,911,1,3,5,372,28,real,20.331975560081467
1391,19,80,581,2926,310,0.0846783027168829,1,0,32,1,1,4,690,46,real,0.1984967543559959
1392,19,7,4424,259,21,0.0006410799766644,0,0,76,1,2,8,473,71,fake,17.015384615384615
1393,5,15,7062,124,30,0.0029009256918774,0,0,20,1,9,3,654,67,fake,56.496
1394,13,95,1184,2523,440,0.0993501560395708,0,0,65,1,3,4,408,86,real,0.46909667194928684
1395,5,71,188,808,133,0.0232335545924018,1,0,710,1,0,0,414,55,real,0.2323856613102596
1396,5,146,2254,4580,128,0.0623945574761388,0,0,27,0,2,1,835,38,real,0.4920323073564724
1397,19,62,4096,3959,7,0.0460321390057398,1,0,663,0,1,2,141,18,real,1.0343434343434343
1398,11,21,3207,50,40,0.0064374769166669,0,0,4,1,3,4,206,76,fake,62.88235294117647
1399,6,66,6242,2989,50,0.0014470641502865,1,1,479,1,3,4,656,95,real,2.0876254180602007
1400,18,68,808,4926,490,0.0119228577817858,1,0,268,1,3,3,44,63,real,0.16399431702861783
1401,9,12,7611,607,340,0.0649091740538548,1,0,597,1,2,9,429,5,real,12.518092105263158
1402,12,30,8989,1542,471,0.0567163087913392,0,1,66,1,4,2,386,44,real,5.825664290343487
1403,12,113,2805,523,280,0.0553429561163727,0,1,133,0,0,8,408,29,real,5.353053435114504
1404,7,21,4598,1887,174,0.003185676252826,1,1,905,1,1,0,229,14,real,2.4353813559322033
1405,11,92,7307,3982,182,0.0469302996360007,1,0,916,1,0,5,907,58,real,1.8345468240020086
1406,7,66,3094,3853,191,0.0924622817842528,1,1,366,1,2,6,897,44,real,0.8028022833419823
1407,10,53,741,1709,248,0.0397591869310646,1,0,82,0,3,9,706,18,real,0.43333333333333335
1408,10,137,1139,1039,234,0.0624922469788456,1,0,893,0,3,3,526,7,real,1.0951923076923078
1409,7,41,1615,4605,82,0.0779818675623143,1,0,831,0,0,9,592,87,real,0.3506296135475467
1410,11,6,14031,346,46,0.0029470317661656,0,0,58,0,4,2,351,97,fake,40.435158501440924
1411,7,125,9417,4096,372,0.0519280082395271,0,1,328,1,2,7,762,62,real,2.298511105687088
1412,12,17,14867,71,13,0.0024579322732123,0,0,77,0,6,8,872,45,fake,206.48611111111111
1413,14,34,5084,2218,311,0.0391378093363747,0,1,585,0,2,0,425,16,real,2.291122127084272
1414,8,29,7109,1089,267,0.0888693214784798,1,0,327,0,1,9,465,64,real,6.522018348623853
1415,19,56,1500,237,416,0.0240227166395545,1,1,542,0,0,8,306,37,real,6.302521008403361
1416,19,46,903,158,119,0.0280216406990571,1,0,125,0,4,6,947,25,real,5.679245283018868
1417,17,8,4368,178,2,0.0015549566307033,0,0,61,1,4,0,340,9,fake,24.40223463687151
1418,5,113,3399,4737,16,0.0795581836542282,0,1,987,0,0,6,714,55,real,0.717391304347826
1419,8,7,4249,1373,252,0.0417055236232705,1,1,784,0,3,4,689,28,real,3.0924308588064044
1420,18,2,3227,151,23,0.0013517227408451,0,0,10,0,7,9,348,9,fake,21.230263157894736
1421,11,112,2273,1765,121,0.0231790277616579,0,1,133,1,1,6,757,12,real,1.2870894677236693
1422,15,70,3442,529,379,0.0901399941229233,1,0,503,1,3,8,815,18,real,6.494339622641509
1423,8,29,2381,3554,9,0.0833916600461037,1,0,157,1,4,7,307,91,real,0.6697609001406469
1424,17,134,4322,2332,286,0.0553530885357183,1,0,559,1,2,5,769,90,real,1.8525503643377625
1425,10,66,1525,1112,315,0.0616110800415721,0,0,869,1,1,1,686,56,real,1.3701707097933513
1426,13,64,6336,607,325,0.0474325570550291,1,0,875,1,2,7,321,90,real,10.421052631578947
1427,5,17,16754,494,13,0.0052585737318141,0,0,41,1,9,3,592,74,fake,33.846464646464646
1428,17,15,11452,447,15,0.0068150702294347,0,0,53,1,2,7,752,58,fake,25.5625
1429,9,36,2927,2615,292,0.0125612703520302,0,0,974,0,3,6,64,81,real,1.1188837920489296
1430,15,0,5741,2198,209,0.0418446789716228,0,1,953,0,2,3,994,51,real,2.610732150977717
1431,11,142,7696,4835,445,0.0344561907987875,1,1,595,1,4,7,703,32,real,1.5913978494623655
1432,5,36,1177,598,217,0.0498150720251148,1,0,419,0,4,1,543,88,real,1.9649415692821368
1433,18,140,8312,4482,240,0.0457631874545175,0,0,472,1,3,8,804,48,real,1.8541155476243587
1434,8,20,13817,267,27,0.0045273320573563,0,0,87,0,5,5,114,8,fake,51.55597014925373
1435,10,0,14706,97,34,0.0012360309904785,0,0,71,0,6,6,184,30,fake,150.0612244897959
1436,6,127,5820,4732,199,0.0513141501513277,0,0,454,1,1,9,303,26,real,1.2296640608493556
1437,14,126,3665,3400,215,0.024241881388721,1,0,700,0,1,0,889,24,real,1.0776242281681858
1438,9,0,3803,3450,204,0.0184331348988191,1,0,570,1,3,2,560,27,real,1.1019994204578383
1439,15,34,9957,1639,412,0.0064834218786191,0,1,771,1,2,9,920,79,real,6.071341463414634
1440,14,103,6748,1004,415,0.0762652558756141,1,1,162,0,0,4,384,92,real,6.714427860696517
1441,5,22,1587,4808,215,0.0427441920856559,1,1,301,1,1,6,459,75,real,0.33000623830318154
1442,10,8,9498,2069,79,0.0626643683311758,0,0,306,0,0,0,454,39,real,4.58840579710145
1443,10,33,2230,4582,266,0.0727593343304743,1,0,2,0,4,8,69,66,real,0.48658084224307224
1444,17,127,9174,2996,479,0.0679316665313553,0,1,271,1,3,4,401,51,real,3.061061061061061
1445,19,20,15362,472,39,0.0064775629952152,0,0,76,1,9,2,821,73,fake,32.47780126849894
1446,19,101,6701,2865,378,0.0387898528951729,1,1,143,1,1,6,820,50,real,2.338101884159107
1447,8,74,4002,2234,34,0.0375959909640663,0,1,700,1,2,9,399,45,real,1.7906040268456376
1448,17,98,923,3422,288,0.0640048796930056,0,0,864,1,1,7,221,87,real,0.2696465089103126
1449,12,71,6368,66,17,0.0494794354941873,0,0,853,0,0,9,676,33,real,95.04477611940298
1450,8,25,14226,57,1,0.0055712189832163,0,0,48,1,7,9,694,19,fake,245.27586206896552
1451,12,141,3207,4553,12,0.0874701984326712,0,0,977,0,2,2,544,13,real,0.7042160737812911
1452,19,19,12109,444,33,0.0038127545526544,0,0,15,1,7,6,249,78,fake,27.21123595505618
1453,17,44,1472,3778,228,0.0136233651545725,1,1,736,0,3,6,497,96,real,0.38952103731145804
1454,12,60,7047,4843,345,0.0630400926035999,0,1,879,0,3,3,730,22,real,1.4547894302229563
1455,9,82,9509,4307,365,0.0301225748062279,1,1,692,0,2,9,131,20,real,2.207288765088208
1456,17,122,5004,1363,464,0.0018570718765098,0,1,535,0,2,8,262,97,real,3.6686217008797652
1457,19,101,9391,2420,447,0.0888642669362955,1,1,867,0,0,0,150,5,real,3.878975629904998
1458,8,15,12712,490,17,0.0033004687712601,0,0,7,1,9,0,461,84,fake,25.89002036659878
1459,16,65,6231,4321,318,0.0929280651685809,0,1,107,0,3,4,861,78,real,1.441693660342434
1460,17,144,7100,2612,216,0.0717434450878253,1,0,297,1,0,2,883,91,real,2.7171833141982398
1461,6,118,7779,2944,33,0.0762653489911484,1,0,741,0,1,9,841,90,real,2.6414261460101867
1462,15,123,697,32,358,0.020146149579316,1,1,825,1,3,8,162,32,real,21.12121212121212
1463,19,143,4671,2212,265,0.0234194425616812,0,1,97,0,0,4,902,30,real,2.1107094441934025
1464,7,101,9409,1219,127,0.0521267753824065,0,0,281,0,4,6,735,91,real,7.712295081967213
1465,7,65,1904,2306,211,0.0172099852649862,1,0,110,1,4,0,317,26,real,0.8253142609449502
1466,8,12,7399,758,262,0.0305431692683032,0,1,549,1,3,1,569,82,real,9.748353096179184
1467,8,11,19204,320,6,0.0018315289115014,0,0,72,0,3,3,326,87,fake,59.82554517133956
1468,14,5,1188,21,48,0.0014629945883145,0,0,71,0,9,8,538,88,fake,54.0
1469,15,38,3193,4426,164,0.020518283339516,1,1,814,1,1,4,305,4,real,0.7212559295233792
1470,15,27,10414,220,37,0.0033877169446869,0,0,43,0,6,4,852,67,fake,47.12217194570136
1471,9,20,6221,253,41,0.0004163112410345,0,0,4,0,7,8,354,43,fake,24.492125984251967
1472,8,125,9846,4978,11,0.0028457391843922,0,1,870,1,0,7,590,30,real,1.9775055231974292
1473,15,54,3978,3681,400,0.0629354942628938,1,1,488,0,4,1,606,16,real,1.0803910917979358
1474,18,26,2726,3746,303,0.097598311939245,0,0,354,0,4,6,291,71,real,0.7275153456098212
1475,14,117,200,4049,211,0.0331213814623121,0,1,19,1,1,0,217,39,real,0.04938271604938271
1476,12,8,9670,248,6,0.004366274128013,0,0,51,0,2,9,961,86,fake,38.83534136546185
1477,10,20,7746,206,3,0.0060157392928493,0,0,71,1,5,8,561,41,fake,37.42028985507246
1478,10,12,15331,266,42,0.0094165427529289,0,0,59,1,2,2,990,31,fake,57.41947565543071
1479,12,144,3839,4844,377,0.0784061779828478,1,1,261,0,4,1,105,49,real,0.7923632610939112
1480,11,12,6390,1139,238,0.0622515868412716,0,1,985,0,0,3,461,13,real,5.605263157894737
1481,19,20,625,3274,267,0.0315056496607599,0,0,410,1,3,3,771,41,real,0.19083969465648856
1482,14,146,2340,311,404,0.054188017327622,1,1,403,1,3,2,382,93,real,7.5
1483,18,52,1764,1987,297,0.0091244841304255,0,1,670,0,2,1,657,28,real,0.8873239436619719
1484,15,18,473,2773,316,0.067894542428067,0,1,484,1,2,4,82,64,real,0.17051189617880316
1485,16,56,9168,4015,57,0.072509601889765,0,0,304,0,4,3,822,19,real,2.2828685258964145
1486,14,24,4277,3251,437,0.0965031622909918,1,1,624,1,2,4,794,87,real,1.315190651906519
1487,17,23,12254,244,15,0.0062582814327773,0,0,41,1,8,7,690,72,fake,50.01632653061225
1488,12,80,3634,560,262,0.0018456419043022,0,0,768,1,1,1,342,25,real,6.477718360071301
1489,18,11,11217,196,48,0.0062407604685589,0,0,61,0,9,8,402,38,fake,56.93908629441624
1490,6,12,16583,210,5,0.003744148056036,0,0,30,1,7,9,719,99,fake,78.59241706161137
1491,13,17,5612,112,19,0.0013331715628105,0,0,18,1,3,0,868,90,fake,49.663716814159294
1492,5,18,19272,299,30,0.0044693765325584,0,0,30,1,4,7,115,3,fake,64.24
1493,19,53,5613,4419,473,0.0261752869037023,1,0,799,1,3,4,110,2,real,1.2699095022624434
1494,12,51,2222,4289,226,0.0512590925267296,1,0,897,0,2,1,368,5,real,0.517948717948718
1495,16,18,2550,230,18,0.0059867631906751,0,0,7,1,5,7,756,61,fake,11.03896103896104
1496,15,18,16800,377,21,0.007240335966558,0,0,52,0,5,4,801,20,fake,44.44444444444444
1497,16,13,392,4082,58,0.047376015373872,1,1,793,1,3,9,338,76,real,0.09600783737447954
1498,16,5,15565,311,20,0.0082608677389543,0,0,48,1,9,9,898,38,fake,49.88782051282051
1499,8,52,1422,2443,334,0.0580619760482353,1,0,8,0,4,2,627,80,real,0.5818330605564648
1500,8,78,9785,3311,85,0.0773090141617112,0,0,705,0,2,6,404,36,real,2.9544082125603865
1501,9,21,6156,280,250,0.0332672986530323,0,0,318,1,0,3,44,46,real,21.90747330960854
1502,12,29,381,1804,389,0.0831416621930311,0,1,391,1,3,9,166,93,real,0.2110803324099723
1503,9,3,5816,4916,179,0.0274572315551021,0,1,519,1,1,5,913,99,real,1.1828350620296928
1504,12,58,5575,2472,206,0.054609880800329,1,1,136,0,1,9,282,37,real,2.2543469470279014
1505,19,7,8812,4303,343,0.0214007113173874,1,0,531,1,0,7,976,54,real,2.0473977695167287
1506,14,15,6233,196,17,0.0025592809206812,0,0,23,0,9,0,405,21,fake,31.639593908629443
1507,5,118,7447,1089,70,0.0318175209508703,0,0,651,1,2,1,761,21,real,6.832110091743119
1508,16,33,456,2888,120,0.0266703430637214,0,0,367,0,1,7,216,92,real,0.15784008307372793
1509,19,81,1401,4733,252,0.0966985018028037,0,0,489,0,3,6,766,70,real,0.29594423320659063
1510,14,97,1350,613,92,0.016007410548673,0,1,689,0,0,9,614,84,real,2.198697068403909
1511,13,126,2949,1595,255,0.0787325837457395,1,1,11,1,0,8,630,60,real,1.8477443609022557
1512,10,74,5979,3067,253,0.0984164959483215,1,1,998,1,0,1,315,36,real,1.9488265971316818
1513,7,6,12447,459,31,0.0024122007522788,0,0,37,0,2,7,635,77,fake,27.058695652173913
1514,17,48,4823,4699,287,0.0699027414042095,1,1,446,0,1,5,545,11,real,1.0261702127659575
1515,18,78,3579,1405,308,0.0252911805556287,1,1,114,0,3,0,814,88,real,2.5455192034139404
1516,12,6,15036,412,46,0.0056529986310451,0,0,71,1,9,3,471,83,fake,36.40677966101695
1517,13,27,11998,421,33,0.0056601518313442,0,0,93,1,2,1,261,87,fake,28.43127962085308
1518,10,95,9807,523,445,0.0935217810170875,1,0,196,1,0,6,276,31,real,18.71564885496183
1519,15,37,6424,1076,387,0.0011765094366997,1,1,860,0,1,8,876,37,real,5.964716805942433
