profile_id,username_length,bio_length,followers_count,following_count,posts_count,engagement_rate,profile_picture,verified_status,account_age_days,external_url,suspicious_keywords_count,hashtags_count,average_likes,average_comments,label
678,17,12,3205,1059,331,0.04678024120373392,1,1,602,0,4,5,992,34,real
679,17,29,8419,410,28,0.009854230941181097,0,0,63,0,4,8,642,30,fake
680,16,85,6950,1714,356,0.05981824455420024,0,1,684,1,3,9,114,19,real
681,19,89,4300,2794,158,0.02644042979296454,1,1,742,0,0,0,165,64,real
682,18,57,3992,828,347,0.052762445683870784,1,1,925,1,2,7,345,66,real
683,6,53,5565,4878,347,0.05174610093842912,1,1,589,0,2,0,35,57,real
684,17,11,7964,22,285,0.09243543461938004,1,1,580,1,1,3,943,44,real
685,7,13,4723,3989,17,0.05490832225687229,1,0,877,0,2,2,305,12,real
686,6,120,3102,930,43,0.05829984797183157,0,1,401,1,3,3,546,40,real
687,7,120,4169,4930,154,0.04016531257643803,1,0,865,1,4,6,364,24,real
688,11,11,6956,137,37,0.004931006097302003,0,0,55,0,2,8,895,11,fake
689,5,74,7488,1324,409,0.07771859094396097,1,0,604,0,4,8,78,66,real
690,14,25,15625,398,37,0.008646398413127813,0,0,61,1,3,9,336,1,fake
691,12,69,4943,2027,230,0.08442095857762322,0,1,88,0,3,0,160,58,real
692,17,55,4936,1238,496,0.043239636018509,0,0,465,1,0,9,866,28,real
693,14,100,9389,4802,370,0.0828667143533594,0,0,50,0,0,0,586,68,real
694,14,131,3979,2444,315,0.0822888068293502,0,1,103,1,0,8,671,94,real
695,14,110,2975,2878,401,0.01888701867628544,0,1,368,0,2,3,329,59,real
696,18,124,4329,2525,224,0.07011411313835769,1,1,936,1,0,2,766,71,real
697,6,131,8985,1448,216,0.029064296930653113,0,0,492,0,3,8,461,22,real
698,7,2,8322,207,12,4.770256178124876e-05,0,0,85,1,2,4,579,90,fake
699,13,27,3614,211,31,0.0006665559174667346,0,0,36,0,5,5,677,29,fake
700,11,28,16465,201,18,0.00022389408928777944,0,0,40,1,4,0,121,89,fake
701,8,36,54,1791,58,0.02298260417925361,0,1,268,0,3,0,644,74,real
702,14,53,1820,2273,379,9.058352460902253e-05,0,0,397,0,3,6,471,84,real
703,9,102,4576,1979,385,0.07152368534826331,1,0,320,1,1,9,874,78,real
704,6,148,9031,221,352,0.01711847438351253,0,0,520,0,3,7,973,97,real
705,17,37,1919,517,422,0.010448239530783466,1,1,449,0,4,7,371,69,real
706,15,3,6374,341,444,0.023751612059406013,1,1,777,1,3,6,212,45,real
707,17,56,2591,560,234,0.0379900522322704,0,1,476,1,1,8,496,70,real
708,12,19,12523,116,16,0.007731629973476213,0,0,23,1,4,0,489,86,fake
709,8,5,4271,203,1,0.0007977911144323491,0,0,26,1,2,1,13,17,fake
710,13,118,7920,4985,479,0.09705733326273605,1,0,909,0,1,2,138,79,real
711,9,70,6392,2872,17,0.07160630534195582,1,0,240,0,3,4,35,39,real
712,17,2,10029,336,17,0.0001705054606417855,0,0,18,0,9,3,810,40,fake
713,13,13,8349,658,225,0.03186972572853974,0,0,708,1,3,3,986,28,real
714,8,2,1042,2747,166,0.044854254936845944,0,0,972,0,0,7,36,2,real
715,14,79,1321,2757,70,0.0626244822763033,1,1,944,0,0,7,51,82,real
716,9,54,8589,1019,361,0.014637306658896777,1,1,842,1,2,6,974,27,real
717,13,131,3131,1560,53,0.018892981376495234,1,0,643,0,3,0,592,21,real
718,12,28,6678,247,38,0.0014741877335525955,0,0,79,0,3,9,73,87,fake
719,7,23,9117,4090,482,0.025625492388907257,1,0,390,1,3,3,34,7,real
720,5,81,6791,4319,349,0.03801949979751776,1,0,343,0,0,0,81,61,real
721,7,146,3758,4274,75,0.08712718509501172,0,0,773,1,1,4,491,52,real
722,8,24,18265,141,26,0.0030629479129854367,0,0,34,1,8,2,882,48,fake
723,6,146,1869,4251,266,0.03417118793416884,0,1,387,0,1,2,909,19,real
724,5,48,5939,4621,316,0.06836995457246207,1,1,394,0,4,3,277,73,real
725,11,62,6802,3171,299,0.001968321538141371,0,1,683,0,3,1,835,12,real
726,12,109,4723,4558,120,0.07356426600113652,0,1,659,1,4,6,104,94,real
727,11,149,4685,4165,323,0.04870160405162395,1,0,270,1,1,3,404,71,real
728,18,108,1180,537,24,0.08131821472844614,0,0,149,0,3,4,878,2,real
729,9,1,16221,366,13,0.00464700681897457,0,0,86,0,8,1,373,17,fake
730,16,22,16571,92,14,0.0006540328471611712,0,0,28,1,5,5,324,75,fake
731,5,57,5318,3744,83,0.09092650434553408,0,1,28,0,0,8,126,76,real
732,11,116,2472,442,113,0.051216995593388714,0,0,149,0,2,7,173,3,real
733,17,99,9832,1186,222,0.036014211413893805,1,0,420,1,0,7,886,21,real
734,11,21,11394,293,7,0.0049898223355092355,0,0,49,0,4,1,799,78,fake
735,13,93,5963,2114,165,0.06898960033133608,0,0,182,0,1,3,586,79,real
736,7,13,16866,477,8,0.0024806146104460036,0,0,64,0,5,7,315,51,fake
737,13,145,1917,2243,174,0.020698630300011955,0,0,17,0,0,0,781,10,real
738,18,14,3198,231,20,0.0027437149509762226,0,0,71,1,5,7,749,55,fake
739,5,17,10407,115,42,0.00821902251647863,0,0,63,1,7,2,209,36,fake
740,5,26,10072,303,34,0.009869235760523383,0,0,62,1,5,7,994,51,fake
741,18,46,2373,2523,85,0.08802517732816872,1,0,502,1,2,5,741,74,real
742,8,56,8161,1783,61,0.027993732969190666,0,1,842,0,0,6,189,17,real
743,13,117,5993,1106,319,0.01059559113440477,0,0,189,0,0,1,367,89,real
744,10,44,153,938,400,0.011224107199158862,1,0,651,0,2,0,749,61,real
745,17,144,8217,1961,381,0.029122331857827612,0,0,61,0,1,5,261,91,real
746,15,3,7479,1983,205,0.06141837239845393,0,1,294,1,0,2,308,97,real
747,7,147,254,1564,104,0.08043203260971726,1,1,834,0,4,3,882,75,real
748,5,46,936,2788,317,0.08992503069815648,1,0,33,0,1,8,439,13,real
749,8,142,3188,4431,290,0.06237533843692328,1,1,299,1,1,2,13,65,real
750,16,46,2186,1004,249,0.0005631312748053729,1,0,415,1,0,1,662,95,real
751,17,77,5012,622,12,0.018631677651853352,0,0,624,1,2,1,687,97,real
752,13,123,896,2603,162,0.009972620385336795,1,1,803,0,1,1,263,85,real
753,7,18,18138,75,13,0.004638640292616176,0,0,42,1,6,5,950,80,fake
754,16,102,3408,851,385,0.0501350993633746,1,0,431,0,4,1,674,87,real
755,13,136,8507,4449,439,0.004339717857856085,0,1,495,0,2,6,588,74,real
756,11,89,9109,868,110,0.034847797579565534,1,1,100,1,3,6,576,48,real
757,16,143,2664,454,204,0.01791796746253226,1,1,23,1,2,6,105,97,real
758,18,68,7402,1798,383,0.06470701662588739,0,1,420,1,1,1,176,86,real
759,19,21,6217,204,26,0.003217706951544964,0,0,24,0,7,6,842,70,fake
760,8,137,7145,3464,306,0.04953176469339088,1,0,487,0,2,9,340,47,real
761,7,49,330,3962,437,0.04276917880334611,1,0,730,0,3,7,907,10,real
762,14,2,4664,4697,143,0.0956019710486567,0,0,89,1,3,7,974,57,real
763,19,106,5310,1040,145,0.021473512512156324,1,0,209,0,0,1,897,80,real
764,9,9,9892,197,7,0.009314481761595687,0,0,35,0,5,4,863,13,fake
765,9,93,6864,2073,300,0.0736017368365336,0,0,933,0,0,5,71,61,real
766,7,19,11411,56,34,0.005004484464663165,0,0,77,0,5,8,183,58,fake
767,16,80,9333,2055,168,0.09290208857168011,1,1,900,1,2,5,262,84,real
768,13,16,1370,371,17,0.007303535711807213,0,0,55,0,3,9,470,68,fake
769,8,50,4052,2860,297,0.0463675805773178,0,0,721,1,4,5,633,84,real
770,15,146,9019,3834,232,0.008852231521472843,0,0,278,1,2,9,224,86,real
771,9,16,2732,368,13,0.004137400309598837,0,0,49,0,8,9,248,29,fake
772,8,45,6646,3771,270,0.028821196844810604,1,0,206,0,2,5,424,16,real
773,9,68,7372,2285,59,0.016030903951556884,0,1,590,1,4,8,748,63,real
774,11,92,21,1818,295,0.05445312929045081,1,1,913,0,3,9,751,47,real
775,13,63,204,1321,466,0.053231026337991066,0,1,328,1,1,6,754,43,real
776,11,48,2547,4065,234,0.007587164122404755,1,0,610,0,1,0,684,23,real
777,17,148,2852,2461,164,0.06982154534944728,0,0,858,0,1,0,135,30,real
778,9,73,2239,1099,193,0.06237721906508529,1,0,877,1,3,3,950,57,real
779,14,4,3019,1682,233,0.018901728274649723,0,0,862,0,1,1,262,30,real
780,14,99,7994,3685,367,0.04694348621540439,1,1,982,1,4,2,854,67,real
781,11,69,2087,4542,182,0.072032291647856,1,1,336,1,3,6,959,56,real
782,18,18,16514,34,7,0.0020254857765815946,0,0,77,0,7,6,720,24,fake
783,19,3,3877,4364,231,0.039548907618357027,1,0,592,1,0,2,206,77,real
784,14,23,6259,75,48,0.006548851125676257,0,0,95,0,8,1,643,96,fake
785,9,38,8645,4208,490,0.061039386664405365,1,1,920,0,3,0,422,76,real
786,7,128,307,4874,106,0.09391086983102406,1,1,228,0,2,8,465,8,real
787,11,23,5866,1134,377,0.06717448404774834,1,1,483,1,1,9,785,88,real
788,17,56,9046,1231,222,0.007474590363631551,1,1,134,0,0,2,63,44,real
789,15,99,1025,2870,79,0.04606849734821338,1,1,708,0,4,8,656,80,real
790,15,69,1394,2283,233,0.08908241315106276,1,1,978,1,3,3,348,96,real
791,6,40,9599,3000,380,0.009446242580108689,0,0,390,1,4,9,368,34,real
792,19,26,15116,496,7,0.006648426495367198,0,0,59,1,7,5,160,35,fake
793,16,3,18185,344,36,0.004601838500789507,0,0,83,1,3,6,109,96,fake
794,13,56,1279,1154,184,0.007827448072987587,1,0,987,0,2,9,243,50,real
795,14,30,1270,3263,133,0.0933413320449555,0,1,425,0,4,5,553,17,real
796,14,83,7711,3792,219,0.036313259025946225,1,0,587,0,1,0,71,2,real
797,16,35,8386,776,287,0.08447091670758626,0,1,806,0,1,5,950,90,real
798,5,107,4573,2691,363,0.04183833377132715,0,0,510,1,0,5,205,54,real
799,17,105,6907,2675,201,0.04408551127025159,1,1,720,1,0,4,551,44,real
800,10,10,10181,76,43,0.0026994963508083637,0,0,93,0,6,2,764,81,fake
801,11,134,5603,3501,145,0.07744774192759835,1,0,427,1,4,9,115,49,real
802,18,13,6165,2825,323,0.003378915094824864,1,1,949,1,2,2,304,2,real
803,17,16,1415,206,1,0.008318134920627489,0,0,22,1,7,9,654,72,fake
804,12,137,7250,505,456,0.0186732994097371,1,1,474,1,4,6,460,70,real
805,14,79,4693,3190,134,0.03459495178632029,0,0,568,1,4,7,543,9,real
806,13,23,4337,255,16,0.0027531812438557736,0,0,85,0,6,2,165,1,fake
807,6,105,8723,2082,263,0.046906034022115364,1,0,952,0,3,2,415,69,real
808,15,69,3819,347,63,0.03341364118761734,1,0,799,1,2,6,905,9,real
809,14,43,5817,3959,490,0.010736111845066777,1,1,211,1,2,9,735,14,real
810,6,72,4893,3118,134,0.014562873852545144,1,1,953,0,1,6,747,27,real
811,9,9,9027,305,12,0.006590239862667922,0,0,61,0,5,8,806,9,fake
812,17,106,4165,146,295,0.047024908532875435,0,1,920,1,1,5,692,36,real
813,9,83,4683,2565,2,0.09544476948529886,0,1,58,1,4,6,563,93,real
814,10,81,1419,4425,400,0.011567522364811657,1,1,73,1,2,9,581,84,real
815,7,21,6057,109,13,0.0038398562389269676,0,0,80,0,4,0,384,79,fake
816,12,20,5207,3548,462,0.07333615147320936,1,0,900,1,2,6,598,3,real
817,17,6,7462,2110,109,0.06374988029341631,0,1,778,1,1,1,464,23,real
818,5,16,7967,187,40,0.004724806779377294,0,0,30,1,4,6,211,73,fake
819,10,11,2620,124,40,0.0021140266150047205,0,0,69,1,2,2,741,30,fake
820,8,142,289,1992,367,0.010691986437982137,1,0,467,1,1,8,461,19,real
821,5,147,3987,3880,435,0.050475432356554176,1,1,271,1,1,4,196,67,real
822,19,142,2679,4538,405,0.06970911382607585,0,0,499,1,3,6,617,50,real
823,11,148,7835,3577,3,0.05868204450735637,1,0,354,1,2,7,863,48,real
824,13,119,9953,1008,243,0.08327790710232946,1,1,234,0,1,1,733,3,real
825,17,127,3991,2157,389,0.00722717090113515,0,1,319,0,2,0,377,98,real
826,8,141,4779,4704,165,0.0690701039499166,0,0,19,0,2,6,349,66,real
827,8,56,5257,405,25,0.053402773038471775,1,0,625,1,3,5,271,27,real
828,10,9,8993,177,8,0.006494799454793653,0,0,60,0,4,5,850,87,fake
829,16,20,6145,4520,473,0.034027498223403084,1,0,372,0,1,1,933,96,real
830,19,81,5583,948,16,0.06208326327741929,0,1,184,0,2,2,598,99,real
831,7,9,8386,128,26,0.0022582583361918486,0,0,6,0,4,3,552,40,fake
832,17,130,9910,2734,91,0.04961759261011153,1,1,674,0,0,2,560,18,real
833,16,86,7199,2520,482,0.08247231640769202,1,1,755,1,3,1,315,27,real
834,10,48,4545,4646,30,0.04021563818439675,0,0,145,0,1,2,855,11,real
835,11,146,2786,1659,204,0.010239446279317655,1,1,658,1,3,5,735,39,real
836,15,114,9321,3700,418,0.006150573645863855,0,0,81,1,0,8,647,19,real
837,14,88,7707,3445,399,0.005133437132367758,1,0,322,0,1,3,174,89,real
838,14,84,8396,3211,206,0.038015014195767,0,0,435,1,2,5,767,7,real
839,7,127,672,4189,106,0.033723775083584207,0,1,833,0,1,0,630,95,real
840,11,139,8681,4376,145,0.07179370236225695,0,1,43,1,4,5,97,57,real
841,18,116,8054,2301,366,0.07428215015848659,1,0,313,1,1,2,209,2,real
842,7,126,4228,4493,100,0.005085396883373983,0,1,906,0,2,8,280,38,real
843,17,70,9625,223,367,0.022112326288901498,0,1,293,1,4,3,60,5,real
844,17,5,5893,495,19,0.004857140466076136,0,0,85,1,3,6,498,78,fake
845,6,32,5884,3872,367,0.05476119841428095,0,1,888,1,1,3,207,82,real
846,16,80,5591,68,240,0.014451522390695026,1,1,69,1,3,5,32,36,real
847,18,60,2024,2940,488,0.013394121940000038,1,0,56,1,1,6,674,68,real
848,14,60,3799,4948,410,0.09437888892079581,0,1,631,1,0,1,232,88,real
849,8,16,5856,174,37,0.003284593931464067,0,0,11,1,2,9,951,77,fake
850,16,25,4655,228,11,0.009636057327846215,0,0,24,1,8,5,230,85,fake
851,12,42,7776,132,371,0.0406567807905491,0,1,927,0,0,7,672,57,real
852,17,25,17260,206,41,0.009822210958935474,0,0,92,1,9,5,275,97,fake
853,19,16,3639,1446,34,0.07910040740654073,0,1,550,0,4,1,82,20,real
854,13,18,17463,410,21,0.007534913073380436,0,0,79,0,2,3,890,5,fake
855,11,97,5685,3310,358,0.012784973699346704,0,1,201,1,3,0,86,24,real
856,5,64,8882,3355,380,0.0738992063156244,1,1,748,1,4,6,553,99,real
857,7,1,13424,327,36,0.009839174948547724,0,0,51,0,3,7,890,30,fake
858,17,84,4661,571,392,0.02629242476321471,1,0,527,0,3,9,444,28,real
859,16,3,5308,495,49,0.0011355064280773807,0,0,19,0,9,1,946,53,fake
860,18,1,7950,1747,398,0.04977565636068964,1,0,77,1,1,9,74,51,real
861,13,21,3876,914,20,0.034311551641700945,1,0,985,1,3,4,970,7,real
862,19,111,381,3564,307,0.024190577259175783,0,0,478,1,2,7,366,42,real
863,16,56,7008,4500,162,0.039850202880398033,0,1,821,0,2,7,945,35,real
864,5,65,625,1736,489,0.0019172910749898243,0,1,440,1,4,4,27,94,real
865,13,73,6921,2933,96,0.07724978460963139,0,0,263,1,3,7,685,34,real
866,12,97,6020,3541,306,0.017094489356758582,1,0,185,1,2,5,808,73,real
867,5,17,19246,246,38,0.009923246540134493,0,0,50,1,4,4,575,76,fake
868,10,111,4952,944,54,0.06536986929050792,0,0,308,0,1,3,584,54,real
869,9,26,1618,178,30,0.0010355591637084417,0,0,81,1,4,4,778,29,fake
870,10,85,1278,304,332,0.08138291315928432,0,0,299,1,3,3,760,10,real
871,14,75,7464,30,126,0.04935091826606,0,1,552,0,3,0,445,27,real
872,16,87,8986,3252,427,0.020536818468998533,0,0,230,1,3,2,450,83,real
873,17,28,18343,85,12,0.004154517736790876,0,0,3,0,2,7,18,13,fake
874,17,58,5239,4665,242,0.06997130771543372,1,1,286,0,2,6,479,42,real
875,17,137,2247,1119,348,0.024627073410317325,1,0,138,1,2,6,641,37,real
876,19,20,12470,435,0,0.0023894757015445367,0,0,3,0,4,2,357,61,fake
877,9,62,945,381,335,0.0104371458082829,1,1,615,1,2,8,611,96,real
878,10,3,16492,296,37,0.009538459634051913,0,0,92,0,2,5,381,79,fake
879,9,31,7901,1184,214,0.08602478109774647,0,0,676,0,4,7,979,21,real
880,15,134,335,1174,91,0.06878986454790752,0,1,419,1,2,7,833,3,real
881,16,20,9736,1102,302,0.09387498882798329,0,1,472,0,3,2,184,8,real
882,9,19,7784,1293,463,0.07223111683237078,0,0,935,1,2,3,524,70,real
883,8,5,9114,42,39,0.0063578993479914145,0,0,31,1,4,5,139,93,fake
884,7,13,13188,308,8,0.005971275338234418,0,0,47,1,5,1,575,83,fake
885,7,109,4942,2001,37,0.007150302433163536,0,1,276,1,2,6,302,17,real
886,8,6,11669,358,38,0.009974385048873267,0,0,8,0,3,1,705,10,fake
887,13,142,2788,4476,194,0.07416030197372087,1,0,608,1,1,4,936,97,real
888,6,119,9472,4206,14,0.03864433509308174,1,1,571,0,3,3,362,13,real
889,19,78,8842,4766,256,0.03302941754681341,1,1,743,1,3,8,233,91,real
890,13,115,7764,252,134,0.05953557225103119,0,0,689,0,1,1,533,12,real
891,5,91,4088,2810,0,0.0872204528998895,0,0,90,0,1,6,963,66,real
892,18,13,1377,4617,48,0.004758319254611243,1,1,282,0,0,6,716,74,real
893,19,124,4052,2906,95,0.03854704346997354,1,1,548,0,4,6,768,85,real
894,19,11,12443,239,9,0.006124261038907539,0,0,17,1,9,0,518,23,fake
895,5,1,19552,204,28,0.006461598809360338,0,0,99,1,7,7,377,65,fake
896,9,25,1591,1551,25,0.010572456043113488,0,1,995,0,1,1,675,97,real
897,10,112,1996,2775,342,0.06648077585802446,0,1,811,0,4,4,599,52,real
898,10,65,2250,2124,428,0.028618087079790733,1,1,355,1,1,1,661,61,real
899,7,17,8235,303,39,0.00044774299296759026,0,0,91,0,6,4,509,26,fake
900,11,43,7614,4717,348,0.09363525578249854,1,0,289,0,4,6,99,15,real
901,13,96,8330,3093,243,0.001852457674595587,0,1,868,1,0,5,665,22,real
902,15,23,10914,306,29,0.008590506020335373,0,0,45,0,8,4,958,89,fake
903,16,5,9053,779,480,0.0021626992461793782,0,1,609,0,3,3,81,65,real
904,14,22,7503,1432,326,0.04835930481043291,1,1,750,1,1,7,442,26,real
905,12,88,4113,416,395,0.05010473777944183,1,0,173,0,4,7,698,21,real
906,10,122,2086,2982,350,0.032166247139474705,1,1,301,1,0,0,357,24,real
907,16,12,18545,383,1,0.00970089431742124,0,0,97,1,5,9,272,16,fake
908,12,50,3004,2704,373,0.03763875377344753,0,0,911,1,3,1,280,32,real
909,16,10,3754,2279,403,0.06722629399325661,1,0,863,1,1,2,518,16,real
910,9,11,5604,4759,374,0.07823958086444592,0,1,529,0,3,0,517,77,real
911,12,73,7541,1191,50,0.05307506023881423,1,0,140,1,1,2,626,42,real
912,14,7,7381,1449,80,0.05898343944397556,1,0,766,1,2,9,429,32,real
913,16,40,1654,3063,35,0.02006163711246527,1,1,278,0,1,7,81,50,real
914,8,84,3154,3343,66,0.028733033322764945,1,1,663,1,0,3,83,41,real
915,14,71,252,2907,128,0.01618956100523584,0,0,511,0,3,6,664,24,real
916,12,54,4095,2913,369,0.024929535000461134,0,1,346,1,3,6,512,13,real
917,14,136,7964,238,154,0.02248867802255318,0,0,846,1,3,4,583,75,real
918,16,12,11081,456,17,0.009603111505236865,0,0,60,1,4,0,155,79,fake
919,6,142,7140,1903,110,0.056268875579072945,0,0,114,1,4,9,55,10,real
920,16,24,19424,433,27,0.002211056095380688,0,0,75,0,6,3,750,42,fake
921,16,41,8372,1080,480,0.019557064710152307,1,1,507,0,0,6,114,41,real
922,9,4,16667,423,46,0.002259153439701591,0,0,21,0,7,4,118,3,fake
923,13,11,6341,1748,141,0.0817259268987523,0,0,691,1,3,1,326,55,real
924,8,129,3522,3295,355,0.05602414637830525,0,1,637,1,2,7,130,16,real
925,15,6,1509,767,196,0.02550036525010757,1,0,397,1,0,1,508,44,real
926,10,79,2168,3105,470,0.026255023002000024,0,0,825,0,2,7,52,81,real
927,19,6,12593,440,31,0.003660471252131782,0,0,70,1,5,1,949,89,fake
928,5,108,4049,2331,375,0.03054442265484817,0,1,850,0,0,4,108,30,real
929,13,2,2045,565,78,0.07446036790033801,0,1,875,0,3,3,715,99,real
930,5,28,9160,287,23,0.003102100709175669,0,0,21,0,7,0,320,37,fake
931,9,113,867,1396,160,0.02192952825048307,1,0,870,1,3,7,223,60,real
932,8,106,3833,4773,438,0.0706232498531782,1,1,745,1,3,9,472,77,real
933,17,39,6780,3057,18,0.07826515628228767,0,1,940,1,3,2,750,24,real
934,16,128,9251,2437,126,0.04553184100619284,0,0,659,1,2,3,432,26,real
935,17,11,10291,239,37,0.0030561464739749557,0,0,58,0,3,3,398,58,fake
936,17,100,7254,1940,28,0.0387952168654892,1,0,111,0,4,4,706,9,real
937,18,123,933,4851,444,0.01599132450241275,1,1,875,1,1,2,121,61,real
938,7,106,4242,4780,453,0.03981494935229066,0,0,358,1,3,8,920,19,real
939,17,100,4316,2173,206,0.05799678202031429,1,1,238,1,0,3,868,28,real
940,10,3,2809,3877,463,0.09480532818528903,1,0,3,0,1,9,281,7,real
941,6,109,6588,2436,279,0.0068750952088677325,1,1,723,1,4,3,834,45,real
942,7,18,4885,3803,150,0.05073940938449606,1,0,404,0,4,5,111,86,real
943,9,24,13210,105,13,0.006052167171350913,0,0,55,0,6,7,219,94,fake
944,19,136,6592,3813,265,0.05083116942766946,0,1,843,0,4,6,748,63,real
945,13,11,1812,2337,181,0.002397544737653168,1,0,509,0,4,3,802,37,real
946,6,138,2667,627,104,0.031302535470158134,1,0,696,0,1,3,31,16,real
947,14,13,5132,392,24,0.008056080068369498,0,0,28,0,7,4,769,5,fake
948,12,118,9673,3318,432,0.055394173385463756,0,0,61,0,3,9,168,29,real
949,18,0,1844,448,24,0.009367681606746002,0,0,81,1,6,4,900,52,fake
950,6,23,2643,180,31,0.0006786047857733235,0,0,82,1,3,0,750,23,fake
951,15,9,2263,326,26,0.002779784763841151,0,0,75,1,7,7,939,6,fake
952,17,108,4847,3184,235,0.03831014335905845,1,0,55,0,4,9,352,36,real
953,9,118,8115,4792,172,0.08355707099645604,1,1,163,0,0,4,409,57,real
954,11,20,1253,1315,157,0.09672132068082684,0,1,974,1,1,2,463,33,real
955,12,25,3934,339,31,0.0025501377344295494,0,0,46,0,5,2,708,49,fake
956,5,24,8174,41,30,0.0035743966357383718,0,0,44,0,6,3,152,41,fake
957,10,8,1215,397,49,0.00424334263114571,0,0,89,0,8,6,859,80,fake
958,5,58,1976,2993,310,0.04269053206363036,0,0,83,0,1,4,879,55,real
959,6,127,385,2533,402,0.055201817229565124,0,1,707,0,0,0,406,98,real
960,19,26,272,3592,156,0.023094166459874443,1,0,546,0,1,4,545,26,real
961,5,68,4372,1495,257,0.07435025357790752,1,0,113,0,4,4,150,37,real
962,15,24,6512,2110,163,0.053198831827078186,0,1,425,0,2,5,970,77,real
963,9,130,7843,4591,146,0.08090345502403418,0,0,918,0,4,6,249,17,real
964,14,9,5776,486,23,0.003891714717030217,0,0,94,0,8,4,301,96,fake
965,19,24,8116,2011,153,0.02150047682700286,1,0,283,0,2,1,826,32,real
966,13,6,19724,54,34,0.009521472093812,0,0,25,0,8,1,91,28,fake
967,10,15,15100,81,29,0.004371290560843858,0,0,71,1,9,3,569,93,fake
968,15,132,3902,1040,37,0.03461072407823951,1,0,287,0,0,0,874,25,real
969,15,8,609,1775,130,0.017260911290227453,0,1,155,0,0,6,879,47,real
970,5,115,4825,4773,357,0.000263215557958818,1,0,165,1,3,0,180,22,real
971,17,133,1922,1230,254,0.04509036530931482,0,1,962,1,1,2,783,91,real
972,5,59,9494,4940,207,0.03524327315388416,1,1,182,1,0,9,986,61,real
973,6,120,8802,4981,449,0.055490983382540895,1,1,239,0,3,6,589,44,real
974,13,27,10699,29,32,0.005515925710848579,0,0,49,0,9,5,535,20,fake
975,7,107,4223,2424,347,0.08596655476664752,1,0,339,1,3,6,551,50,real
976,19,107,3647,4355,326,0.025775521562810967,0,1,938,1,0,4,119,88,real
977,5,27,19474,248,32,0.007486332804859067,0,0,46,1,7,7,221,47,fake
978,9,75,5609,1273,170,0.048071405648435594,0,1,932,0,4,5,785,47,real
979,11,29,6458,881,249,0.04988510237442743,0,0,266,0,0,3,447,72,real
980,10,11,2116,208,45,0.007250847969865215,0,0,91,1,3,0,331,51,fake
981,16,33,7392,2832,198,0.02718607267259158,0,0,40,0,0,1,909,55,real
982,5,40,8992,928,483,0.016970523915524494,0,1,822,0,1,5,723,78,real
983,9,11,8750,74,26,0.0058296456669456875,0,0,90,1,8,3,93,39,fake
984,19,81,7717,2423,23,0.0770089031254082,0,0,679,1,3,2,965,14,real
985,9,57,756,1323,243,0.04623284974592826,1,1,391,1,0,6,385,69,real
986,10,74,8514,4508,422,0.07140870226850175,0,0,260,0,0,6,62,47,real
987,7,22,4643,2115,323,0.07359353919374455,1,1,655,0,3,1,876,21,real
988,9,25,14580,197,32,0.0086083202349919,0,0,63,0,7,7,505,15,fake
989,11,18,14932,98,32,0.006241813089408278,0,0,77,0,7,0,265,97,fake
990,9,16,7018,219,299,0.08210319470964311,0,0,774,0,0,9,595,81,real
991,9,28,11932,419,3,0.008747588473885995,0,0,88,1,5,6,229,84,fake
992,9,12,14246,210,29,0.0030276575058250377,0,0,12,0,4,9,664,1,fake
993,14,138,8999,2230,476,0.012566114557958275,0,1,931,0,0,0,109,80,real
994,14,93,4453,243,157,0.013837856254191839,1,1,200,1,4,2,138,82,real
995,7,14,282,802,28,0.07481617990286962,0,0,711,1,3,2,927,10,real
996,5,90,1783,3120,409,0.046965425695162356,0,0,196,1,4,9,228,23,real
997,9,32,2557,2176,210,0.07829341727398673,1,1,826,1,1,1,486,18,real
998,18,124,3174,344,153,0.07462548943502055,0,0,589,0,2,9,792,58,real
999,13,15,4790,1369,292,0.060461271350522164,1,1,531,0,3,4,467,73,real
1000,18,20,19545,32,43,0.0013202367691333562,0,0,78,1,2,3,989,94,fake
1001,5,28,10340,305,14,0.008195204565492692,0,0,57,0,4,5,31,77,fake
1002,7,147,6729,293,114,0.031177764680502196,0,0,906,1,2,1,699,52,real
1003,17,17,7380,139,28,0.0038251790797490938,0,0,73,0,9,3,569,95,fake
1004,17,0,8707,1668,157,0.0009344953486244202,0,1,940,0,4,6,638,46,real
1005,8,86,6370,4088,258,0.003297694368259341,1,1,762,0,3,0,338,13,real
1006,18,127,7667,4857,250,0.08518879824703833,0,0,227,1,3,2,897,96,real
1007,5,26,15988,163,27,0.006510845716412403,0,0,64,1,4,0,700,17,fake
1008,5,25,16833,87,31,0.007373111964695933,0,0,31,0,2,1,489,67,fake
1009,12,2,10332,199,35,0.00326710475427249,0,0,4,0,7,8,794,61,fake
1010,6,25,6655,309,29,0.0050516338857003905,0,0,54,1,4,9,883,65,fake
1011,16,142,5625,4875,48,0.03067942831101013,0,1,376,1,3,4,348,53,real
1012,19,6,3448,424,41,0.00894926515139504,0,0,83,0,9,3,881,5,fake
1013,12,56,8874,3855,328,0.09327791246877346,0,0,243,0,3,3,868,32,real
1014,11,116,2570,3700,296,0.03451798382956305,1,0,367,1,0,7,188,89,real
1015,14,45,5877,3302,361,0.010648176328470638,0,1,936,0,0,2,430,45,real
1016,14,141,1221,388,76,0.04918568713931474,1,0,844,1,1,3,491,56,real
